TYPE,FROM_TYPE,FROM_TYPE_CLASS,FROM_CARDINALITY,TO_TYPE,TO_TYPE_CLASS,TO_CARDINALITY,COLL_TYPE,COLL_TYPE_CLASS,SYSTEM,MANDATORY,RELATION_EDIT_CLASS,LAYER_NAME,DESCRIPTION_ID,HIDDEN,LAST_UPDT_USER,LAST_UPDT_DATE,VERSION,DB_ID,ROW_ID,STATUS,REV_GRP_ID
ROUTE_ITEMREF,ROUTE,ITEM,*,SCENARIO,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,54bf58de21274d0eb39b05c297dfeba4,NULL,a01322b76a664581b489957ccae0235a,NULL,NULL
ROUTE_ITEMREF,ROUTE,ITEM,*,SEPARATOR,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,65792796fe8542908cb38335099f6754,NULL,5c55e976eb63438aa6e250638c55c854,NULL,NULL
ROUTE_ITEMREF,ROUTE,ITEM,*,SUBSYSTEM,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,968c93869d7842c4a11666f2856113ac,NULL,21f42ffa5f5a4c54b66f3c7b5fe8c5cd,NULL,NULL
ROUTE_ITEMREF,ROUTE,ITEM,*,SWITCH,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,3bca0d22e42246bca439582f5ea586af,NULL,03ab9a95cb64405b8f3c0b6c30cb734a,NULL,NULL
ROUTE_ITEMREF,ROUTE,ITEM,*,SYSTEM,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,734cf681c0d1431986377e8ea64b2bb3,NULL,1e3c776e014d4877b6bcb8dc20a2676a,NULL,NULL
ROUTE_ITEMREF,ROUTE,ITEM,*,TANK,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,6baae0a42d6f46bbb922bf9a6b0def6b,NULL,b0a2e10d0392454ca495bef754cdbf2c,NULL,NULL
ROUTE_ITEMREF,ROUTE,ITEM,*,TANK_STRAP_MDL,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,ff0ad5e01039480eb229087e473b4dbc,NULL,45090750f16844febd0fbf6d28ebae1a,NULL,NULL
ROUTE_ITEMREF,ROUTE,ITEM,*,VESSEL,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,035d89f78c1d436a9b17c8d7adf99cfe,NULL,58cf6d3f15a4428a99930d6afbe247a7,NULL,NULL
ROUTE_ITEMREF,ROUTE,ITEM,*,WELL,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,9516fc7e3b4c43d1807a3d2dd38adcee,NULL,74f9638fa7d44a2e88e4b66225704386,NULL,NULL
ROUTE_ITEMREF,ROUTE,ITEM,*,ZONE,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,a65ecee6e3eb4690964f35e08f581b4b,NULL,34724d04830a4202abb6fc1a26e9cdba,NULL,NULL
RT_STOP_ITEMS,BATTERY,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,21056b8e801f450992d3820e89dde574,NULL,1bd2d8d5f93d449eae65f4f140b9dac9,NULL,NULL
RT_STOP_ITEMS,BORE,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,5f67fb9055ac4fb880cfcd678797ed0a,NULL,275a1a438ff24bfea1721eea4676d0b3,NULL,NULL
RT_STOP_ITEMS,COMPLETION,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,cfbe5c9fbac7400994ce077878494ca3,NULL,0aeaba24645a47ca8734a282d322db57,NULL,NULL
RT_STOP_ITEMS,COMPRESSOR,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,38b073c1189b474badf072b89e157119,NULL,f61e1674bea946ccac4de8f325985f64,NULL,NULL
RT_STOP_ITEMS,GAS_METER,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,9d54a9b559fe4eac8214a2e3a6203f64,NULL,2b72373970324c08a471bf0bf3017eb8,NULL,NULL
RT_STOP_ITEMS,HEATER,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,ba311a4d2dba485699932c47e31a1e07,NULL,ef1f779f70a04c7f8eb88f9d27a2d5a9,NULL,NULL
RT_STOP_ITEMS,LIQUID_METER,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,70361690fd44427db152671e55e690d3,NULL,65588dbc51044d05a8acfd4bd2d689d9,NULL,NULL
RT_STOP_ITEMS,PIG_POINT,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,6c31ba7de0f54fb2a8e2da0fd5f8f65f,NULL,3fef3884f5a542ffb567b82a5ef00aa4,NULL,NULL
RT_STOP_ITEMS,PIPELINE,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,1c575253336a4b9a915116bad9488ef1,NULL,ce15f2c62c4549408bf8a4140057c111,NULL,NULL
RT_STOP_ITEMS,PUMP,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,6a781e79a04d421e87935ba10e7cdc92,NULL,eb89005a2f9442eeadd3b015d8dc9c72,NULL,NULL
RT_STOP_ITEMS,SEPARATOR,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,8f5ac29a987840f287e656465cd599fc,NULL,e94e23745baa436ca819df637a9acf26,NULL,NULL
RT_STOP_ITEMS,TANK,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,4b518b586c7a49689e5ec1405d79440c,NULL,735b4e592a4940d4a7eb8d27e6b1c4c9,NULL,NULL
RT_STOP_ITEMS,VESSEL,ITEM,*,STOP,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,62178fec3bac4c28bc4c395880c5a1cc,NULL,263f961365a245f89f33ae9e5f94e383,NULL,NULL
SCADA_HIER,SCADA,ITEM,*,SCADA,ITEM,*,NULL,NULL,NULL,NULL,NULL,AVM,NULL,NULL,NULL,2017-10-13 13:27:38.000,d74157ba55284f2d9d462a0d7de669d6,NULL,6503105daa3d4095bc72f9f4a542996e,NULL,NULL
SCENARIO_ROW,SCENARIO_TRANS,TRANSACTION,1,CALCULATOR,TRANSACTION,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,714b98ae62ac40cb987bb908ff767f88,NULL,f091a170bef3446ab48824ad9a89e1a8,NULL,NULL
SCENARIO_ROW,SCENARIO_TRANS,TRANSACTION,1,DOWNTIME,TRANSACTION,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,24e071691be340de8e7ce7c71624c59c,NULL,273e5c6f619a4020b905bbfdd7ac9c4b,NULL,NULL
SCENARIO_ROW,SCENARIO_TRANS,TRANSACTION,1,DOWNTIME_DAY,TRANSACTION,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,9a66e1ad6b204090994148febcd3c92c,NULL,d012198787c141de86c10bab9a06ea66,NULL,NULL
SCENARIO_ROW,SCENARIO_TRANS,TRANSACTION,1,DOWNTIME_MTH,TRANSACTION,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,9c5dc03cacf34ac0b6104b2538dac474,NULL,d83e1ba19b1440c988f10459fe59ac8f,NULL,NULL
SCENARIO_ROW,SCENARIO_TRANS,TRANSACTION,1,WELL_TEST,TRANSACTION,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,9e0e3722c90a4f94a30eb58e7ffc9ce2,NULL,7e79e96a61ff4463aaf971ef14edac9b,NULL,NULL
SEPA_ITEM,COMPLETION,ITEM,*,SEPARATOR,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,1e8e4ddfb2eb490c8240a76d5620e0b8,NULL,d7a57aa642d04fb3a6d91386fe04e184,NULL,NULL
SEPA_METER,SEPARATOR,ITEM,1,GAS_METER,ITEM,*,NULL,NULL,True,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,f6a89a4c53604c13a8969990af90e65e,NULL,a35840576d0c4f079db9fb890b6be606,NULL,NULL
SEPA_METER,SEPARATOR,ITEM,1,LIQUID_METER,ITEM,*,NULL,NULL,True,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,a57a48ee71404aa19fd84edc2356a8ee,NULL,d7bcc40874f74545ae168e417d648188,NULL,NULL
SEPA_METER,SEPARATOR,ITEM,1,MPHASE_METER,ITEM,*,NULL,NULL,True,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,d83a664aba614c80851e7794e7552c90,NULL,4b9e529bb75e4e63887da18336f01eb5,NULL,NULL
SUBSYS_ITEM,BATTERY,ITEM,*,SUBSYSTEM,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,e9c05b74363e4eea8984707dcd1f6257,NULL,5c5fc9a89eb24c74a806f9e9d3a38386,NULL,NULL
SUBSYS_ITEM,CHEMICAL,ITEM,*,SUBSYSTEM,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,1eea09b80e03457d92bb6823ab8bb3bb,NULL,c745eab60bc24bc2814b13299a8b0638,NULL,NULL
SUBSYS_ITEM,COMPLETION,ITEM,*,SUBSYSTEM,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,6587bdddf7cd48889e55494feead528d,NULL,cbf069378619466d8f1462956d7e91ee,NULL,NULL
SUBSYS_ITEM,COMPRESSOR,ITEM,*,SUBSYSTEM,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,3906dbd9055f4b639a6452b5a4c4a8d0,NULL,2e756859b029417ab40211779b145da0,NULL,NULL
SUBSYS_ITEM,EXCHANGER,ITEM,*,SUBSYSTEM,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,8f7c6199cedc461da398fdb5af398f70,NULL,e53ced907c444880ac4c0f2873b32909,NULL,NULL
SUBSYS_ITEM,FILTER,ITEM,*,SUBSYSTEM,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,ca2d25892e7147afaaa5427ef2712bef,NULL,ae541b1edda0475fa82b1536a4977075,NULL,NULL
SUBSYS_ITEM,GAS_METER,ITEM,*,SUBSYSTEM,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,7eef29aa5819487580f82053ca13ac14,NULL,994a4c5342724b0faf19810dca580753,NULL,NULL
SUBSYS_ITEM,LIQUID_METER,ITEM,*,SUBSYSTEM,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,cf0e7cc9697947fa8a4c655fbc305f3a,NULL,0eb4a92716ed4e55a21d369e91212a03,NULL,NULL
SUBSYS_ITEM,NETWORK,ITEM,*,SUBSYSTEM,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,6553598656234cf4a918a5e31d134cbd,NULL,ae5a8ba5804c42898971e55e3990a068,NULL,NULL
SUBSYS_ITEM,SEPARATOR,ITEM,*,SUBSYSTEM,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,2b27066d0ecc4f44b57dc6f3cb1a65ce,NULL,1ed1e29e78684095889d0ec03871e993,NULL,NULL
SUBSYS_ITEM,TANK,ITEM,*,SUBSYSTEM,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,a72a2d7aba9148fcae80f7aa8129fad5,NULL,4a0c01972d314cb08fd78f7292ebc711,NULL,NULL
SWITCH_ITEM,BATTERY,ITEM,*,SWITCH,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,b890ae023cf342abb368b51d3fea515f,NULL,f1e03ee946fa497c95df95e76ae5bda9,NULL,NULL
SWITCH_ITEM,SWITCH,ITEM,1,BATTERY,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,3e36db45ea9041928330e96a7cfc5b4e,NULL,b01d28f7517f439ba25c40c8a61fe0eb,NULL,NULL
SWITCH_ITEM,SWITCH,ITEM,1,COMPRESSOR,ITEM,*,NULL,NULL,NULL,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,b58a6fac0786477e99dfc5e306a68637,NULL,b9b9d81ed17a4e80a181d69fb8c049bf,NULL,NULL
SWITCH_ITEM,SWITCH,ITEM,1,GAS_METER,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,5b4da2bdcf7042748e3ac84bc339529d,NULL,ff0b76dee9e14db69b251e20e1642f70,NULL,NULL
SWITCH_ITEM,SWITCH,ITEM,1,LIQUID_METER,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,14af10c1525a4cc78363377b2e8aa5a4,NULL,479c74c4b5c647b6a3c08d9ad666494a,NULL,NULL
SYS_ROLE_PERM,SYS_ROLE,ITEM,1,SYS_PERM,ITEM,*,NULL,NULL,True,False,NULL,AVM,NULL,False,NULL,2017-10-13 13:27:38.000,256b340816c24871ac36999727bbb89a,NULL,b7fdd1ecd3d2408e85d3d9aa5bfbaa94,NULL,NULL
SYS_USER_DESK,SYS_USER,ITEM,*,DESK,ITEM,*,NULL,NULL,NULL,NULL,NULL,AVM,NULL,NULL,NULL,2017-10-13 13:27:38.000,50f3123dd36b487392dc438baf4f3b60,NULL,5d773b8411cb4039b9147e8e41e6d275,NULL,NULL
SYS_USER_ORG,SYS_USER,ITEM,*,ORG_UNIT1,ITEM,*,NULL,NULL,False,False,NULL,AVM,NULL,False,NULL,2017-10-13 13:27:38.000,46487c96b09d4265a54a925389e31e06,NULL,7263c849769843d8a6c62ffcdcb0e7b3,NULL,NULL
SYS_USER_ORG,SYS_USER,ITEM,*,ORG_UNIT2,ITEM,*,NULL,NULL,False,False,NULL,AVM,NULL,False,NULL,2017-10-13 13:27:38.000,96b7dcf9b2c44a52b36a5b21bfe1d9c7,NULL,9cb7384fd7db445c9c39ff4f2bc2d738,NULL,NULL
SYS_USER_ORG,SYS_USER,ITEM,*,ORG_UNIT3,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,fca099adf4334ba1a74bb3db66d4672f,NULL,28afa16d514c4351b315b01da5f79779,NULL,NULL
SYS_USER_ORG,SYS_USER,ITEM,*,ORG_UNIT4,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,d4eabd28df37430eb9dac9d49f1c7e2f,NULL,1bd3d597cdc24bf1b5ed249a837c9df9,NULL,NULL
SYS_USER_ROLE,SYS_USER,ITEM,*,SYS_ROLE,ITEM,*,NULL,NULL,True,False,NULL,AVM,NULL,False,NULL,2017-10-13 13:27:38.000,027fd1d221e54c5881b7c1f38bf49e63,NULL,fb55874047794171922b426299800fd6,NULL,NULL
SYS_USER_ROUTE,SYS_USER,ITEM,*,ROUTE,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,4fdb2dad4d0f4e959190a4c834416740,NULL,8e6e4e22fc9c46bbb26036b5a3bf2997,NULL,NULL
TANK_STORAGE,TANK,ITEM,*,TANK,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,1e5e5c9b3af04677beb6a6a1b9a69cac,NULL,dd6217faa18a4bbd8f7a1713492fdfa8,NULL,NULL
TEST_LINK,TEST_ITEM,ITEM,*,TEST_ITEM,ITEM,*,NULL,NULL,NULL,NULL,NULL,AVM,NULL,NULL,NULL,2017-10-13 13:27:38.000,43204fe10c5b417cab3b3f1f00477c16,NULL,fb6a1005e2eb489bbe7142f4767c17d5,NULL,NULL
TEST_LINK,TEST_ITEM_2,ITEM,*,TEST_ITEM,ITEM,1,NULL,NULL,NULL,NULL,NULL,AVM,NULL,NULL,NULL,2017-10-13 13:27:38.000,074e975e6aee4c66aeba4890063f0882,NULL,16fcc7b1da3a4abd9f5c1f151ecb6cb8,NULL,NULL
TEST_LINK_2,TEST_ITEM,ITEM,1,TEST_ITEM_2,ITEM,*,NULL,NULL,NULL,NULL,NULL,AVM,NULL,NULL,NULL,2017-10-13 13:27:38.000,705a667fd84b422799f24ee629ec7c35,NULL,ea491559754147a585ead033f0bb6025,NULL,NULL
UDG_SHARE_ROLE,USER_DEF_GROUP,ITEM,*,SYS_ROLE,ITEM,*,NULL,NULL,NULL,False,NULL,AVM,NULL,NULL,NULL,2017-10-13 13:27:38.000,47df3b9d5e134d85af1bcc48febc2ccf,NULL,6e253e423219406195cd0ab778e143e1,NULL,NULL
WELL_ITEM,BORE,ITEM,*,WELL,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,e168d82a2dcc403f92ce258e4cb02d36,NULL,0f8e5bdc5a2f46f0833db336ad5e2913,NULL,NULL
WELL_METER,COMPLETION,ITEM,1,GAS_METER,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,6c943c30e738467695fe0924940e5384,NULL,bfdf4ddfed234fd19ea134db3643d7c0,NULL,NULL
WELL_METER,COMPLETION,ITEM,1,LIQUID_METER,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,def8299894754310854948bb70fef92e,NULL,13d8e8ae6755479c8357bff2e7f25cf2,NULL,NULL
WELL_TANK,COMPLETION,ITEM,1,TANK,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,4dba9db44cfe46f3af9ed02b2f8a2c88,NULL,782ec0645a0d42deb3c461f8922883b1,NULL,NULL
WELL_ZONE,COMPLETION,ITEM,1,ZONE,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,776752005736494494369ea16ab1293b,NULL,14c2e7baa54242558ba52b273f45ec27,NULL,NULL
WELLPAIR_ITEM,COMPLETION,ITEM,*,WELLPAIR,ITEM,1,NULL,NULL,True,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,0e359c61d56d4fa98e17bbc3b940c7a1,NULL,400ff86527f24d06b9b8966122514480,NULL,NULL
WORK_INTEREST,COMPANY,ITEM,*,BATTERY,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,61252c826d6d4f75a704d513a25b8ff6,NULL,3387bab84fc94453a1ab18ab9404ee08,NULL,NULL
WORK_INTEREST,COMPANY,ITEM,*,COMPLETION,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,772757abc3ec495b963c063140bc61ba,NULL,1e62459e266348f8b1977c83216248db,NULL,NULL
